name	eu	fj_avg	bc_avg
David BORRELLI	ECR	0.896321	0.945326
Marco VALLI	ALDE/ADLE	0.617450	0.763485
Marco VALLI	Greens/EFA	0.617450	0.763485
Marco VALLI	NI	0.617450	0.763485
Marco VALLI	S&D	0.617450	0.763485
Marco VALLI	EFDD	0.615385	0.761905
Marco VALLI	EPP	0.615385	0.761905
Marco VALLI	GUE-NGL	0.615385	0.761905
Marco VALLI	ECR	0.612040	0.759336
Tiziana BEGHIN	ALDE/ADLE	0.946309	0.972414
Tiziana BEGHIN	Greens/EFA	0.946309	0.972414
Tiziana BEGHIN	NI	0.946309	0.972414
Tiziana BEGHIN	S&D	0.946309	0.972414
Tiziana BEGHIN	EFDD	0.943144	0.970740
Tiziana BEGHIN	EPP	0.943144	0.970740
Tiziana BEGHIN	GUE-NGL	0.943144	0.970740
Tiziana BEGHIN	ECR	0.939799	0.968966
Bernard MONOT	ECR	0.647651	0.786151
Bernard MONOT	NI	0.647651	0.786151
Bernard MONOT	EFDD	0.645485	0.784553
Bernard MONOT	EPP	0.645485	0.784553
Bernard MONOT	GUE-NGL	0.645485	0.784553
Bernard MONOT	ALDE/ADLE	0.642140	0.782077
Bernard MONOT	Greens/EFA	0.642140	0.782077
Bernard MONOT	S&D	0.642140	0.782077
Seb DANCE	ALDE/ADLE	0.963087	0.981197
Seb DANCE	Greens/EFA	0.963087	0.981197
Seb DANCE	NI	0.963087	0.981197
Seb DANCE	S&D	0.963087	0.981197
Seb DANCE	EFDD	0.959866	0.979522
Seb DANCE	EPP	0.959866	0.979522
Seb DANCE	GUE-NGL	0.959866	0.979522
Seb DANCE	ECR	0.956522	0.977778
Gerolf ANNEMANS	NI	0.966443	0.982935
Gerolf ANNEMANS	EFDD	0.963211	0.981261
Gerolf ANNEMANS	EPP	0.963211	0.981261
Gerolf ANNEMANS	GUE-NGL	0.963211	0.981261
Gerolf ANNEMANS	ALDE/ADLE	0.959866	0.979522
Gerolf ANNEMANS	ECR	0.959866	0.979522
Gerolf ANNEMANS	Greens/EFA	0.959866	0.979522
Gerolf ANNEMANS	S&D	0.959866	0.979522
Jude KIRTON-DARLING	ALDE/ADLE	0.932886	0.965278
Jude KIRTON-DARLING	ECR	0.932886	0.965278
Jude KIRTON-DARLING	Greens/EFA	0.932886	0.965278
Jude KIRTON-DARLING	NI	0.932886	0.965278
Jude KIRTON-DARLING	S&D	0.932886	0.965278
Jude KIRTON-DARLING	EFDD	0.929766	0.963605
Jude KIRTON-DARLING	EPP	0.929766	0.963605
Jude KIRTON-DARLING	GUE-NGL	0.929766	0.963605
Andrzej GRZYB	ALDE/ADLE	0.953020	0.975945
Andrzej GRZYB	ECR	0.953020	0.975945
Andrzej GRZYB	Greens/EFA	0.953020	0.975945
Andrzej GRZYB	NI	0.953020	0.975945
Andrzej GRZYB	S&D	0.953020	0.975945
Andrzej GRZYB	EFDD	0.949833	0.974271
Andrzej GRZYB	EPP	0.949833	0.974271
Andrzej GRZYB	GUE-NGL	0.949833	0.974271
Agnieszka KOZŁOWSKA-RAJEWICZ	ALDE/ADLE	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	ECR	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	Greens/EFA	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	NI	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	S&D	0.885906	0.939502
Agnieszka KOZŁOWSKA-RAJEWICZ	EFDD	0.882943	0.937833
Agnieszka KOZŁOWSKA-RAJEWICZ	EPP	0.882943	0.937833
Agnieszka KOZŁOWSKA-RAJEWICZ	GUE-NGL	0.882943	0.937833
Danuta JAZŁOWIECKA	ALDE/ADLE	0.869128	0.929982
Danuta JAZŁOWIECKA	ECR	0.869128	0.929982
Danuta JAZŁOWIECKA	Greens/EFA	0.869128	0.929982
Danuta JAZŁOWIECKA	NI	0.869128	0.929982
Danuta JAZŁOWIECKA	S&D	0.869128	0.929982
Danuta JAZŁOWIECKA	EFDD	0.866221	0.928315
Danuta JAZŁOWIECKA	EPP	0.866221	0.928315
Danuta JAZŁOWIECKA	GUE-NGL	0.866221	0.928315
Michał BONI	ALDE/ADLE	0.939597	0.968858
Michał BONI	ECR	0.939597	0.968858
Michał BONI	Greens/EFA	0.939597	0.968858
Michał BONI	NI	0.939597	0.968858
Michał BONI	S&D	0.939597	0.968858
Michał BONI	EFDD	0.936455	0.967185
Michał BONI	EPP	0.936455	0.967185
Michał BONI	GUE-NGL	0.936455	0.967185
Elena VALENCIANO	ALDE/ADLE	0.959732	0.979452
Elena VALENCIANO	ECR	0.959732	0.979452
Elena VALENCIANO	Greens/EFA	0.959732	0.979452
Elena VALENCIANO	NI	0.959732	0.979452
Elena VALENCIANO	S&D	0.959732	0.979452
Elena VALENCIANO	EFDD	0.956522	0.977778
Elena VALENCIANO	EPP	0.956522	0.977778
Elena VALENCIANO	GUE-NGL	0.956522	0.977778
Jan OLBRYCHT	ALDE/ADLE	0.889262	0.941385
Jan OLBRYCHT	ECR	0.889262	0.941385
Jan OLBRYCHT	Greens/EFA	0.889262	0.941385
Jan OLBRYCHT	NI	0.889262	0.941385
Jan OLBRYCHT	S&D	0.889262	0.941385
Jan OLBRYCHT	EFDD	0.886288	0.939716
Jan OLBRYCHT	EPP	0.886288	0.939716
Jan OLBRYCHT	GUE-NGL	0.886288	0.939716
Nathalie GRIESBECK	ALDE/ADLE	0.969799	0.984668
Nathalie GRIESBECK	ECR	0.969799	0.984668
Nathalie GRIESBECK	Greens/EFA	0.969799	0.984668
Nathalie GRIESBECK	NI	0.969799	0.984668
Nathalie GRIESBECK	S&D	0.969799	0.984668
Nathalie GRIESBECK	EFDD	0.966555	0.982993
Nathalie GRIESBECK	EPP	0.966555	0.982993
Nathalie GRIESBECK	GUE-NGL	0.966555	0.982993
Michael THEURER	ALDE/ADLE	0.942953	0.970639
Michael THEURER	ECR	0.942953	0.970639
Michael THEURER	Greens/EFA	0.942953	0.970639
Michael THEURER	NI	0.942953	0.970639
Michael THEURER	S&D	0.942953	0.970639
Michael THEURER	EFDD	0.939799	0.968966
Michael THEURER	EPP	0.939799	0.968966
Michael THEURER	GUE-NGL	0.939799	0.968966
Fredrick FEDERLEY	ALDE/ADLE	0.966443	0.982935
Fredrick FEDERLEY	ECR	0.966443	0.982935
Fredrick FEDERLEY	Greens/EFA	0.966443	0.982935
Fredrick FEDERLEY	NI	0.966443	0.982935
Fredrick FEDERLEY	S&D	0.966443	0.982935
Fredrick FEDERLEY	EFDD	0.963211	0.981261
Fredrick FEDERLEY	EPP	0.963211	0.981261
Fredrick FEDERLEY	GUE-NGL	0.963211	0.981261
Fernando MAURA BARANDIARÁN	ALDE/ADLE	0.939597	0.968858
Fernando MAURA BARANDIARÁN	ECR	0.939597	0.968858
Fernando MAURA BARANDIARÁN	Greens/EFA	0.939597	0.968858
Fernando MAURA BARANDIARÁN	NI	0.939597	0.968858
Fernando MAURA BARANDIARÁN	S&D	0.939597	0.968858
Fernando MAURA BARANDIARÁN	EFDD	0.936455	0.967185
Fernando MAURA BARANDIARÁN	EPP	0.936455	0.967185
Fernando MAURA BARANDIARÁN	GUE-NGL	0.936455	0.967185
Morten Helveg PETERSEN	ALDE/ADLE	0.949664	0.974182
Morten Helveg PETERSEN	ECR	0.949664	0.974182
Morten Helveg PETERSEN	Greens/EFA	0.949664	0.974182
Morten Helveg PETERSEN	NI	0.949664	0.974182
Morten Helveg PETERSEN	S&D	0.949664	0.974182
Morten Helveg PETERSEN	EFDD	0.946488	0.972509
Morten Helveg PETERSEN	EPP	0.946488	0.972509
Morten Helveg PETERSEN	GUE-NGL	0.946488	0.972509
Marietje SCHAAKE	ALDE/ADLE	0.969799	0.984668
Marietje SCHAAKE	ECR	0.969799	0.984668
Marietje SCHAAKE	Greens/EFA	0.969799	0.984668
Marietje SCHAAKE	NI	0.969799	0.984668
Marietje SCHAAKE	S&D	0.969799	0.984668
Marietje SCHAAKE	EFDD	0.966555	0.982993
Marietje SCHAAKE	EPP	0.966555	0.982993
Marietje SCHAAKE	GUE-NGL	0.966555	0.982993
Juan Carlos GIRAUTA VIDAL	ALDE/ADLE	0.922819	0.959860
Juan Carlos GIRAUTA VIDAL	ECR	0.922819	0.959860
Juan Carlos GIRAUTA VIDAL	Greens/EFA	0.922819	0.959860
Juan Carlos GIRAUTA VIDAL	NI	0.922819	0.959860
Juan Carlos GIRAUTA VIDAL	S&D	0.922819	0.959860
Juan Carlos GIRAUTA VIDAL	EFDD	0.919732	0.958188
Juan Carlos GIRAUTA VIDAL	EPP	0.919732	0.958188
Juan Carlos GIRAUTA VIDAL	GUE-NGL	0.919732	0.958188
Cecilia WIKSTRÖM	ALDE/ADLE	0.973154	0.986395
Cecilia WIKSTRÖM	ECR	0.973154	0.986395
Cecilia WIKSTRÖM	Greens/EFA	0.973154	0.986395
Cecilia WIKSTRÖM	NI	0.973154	0.986395
Cecilia WIKSTRÖM	S&D	0.973154	0.986395
Cecilia WIKSTRÖM	EFDD	0.969900	0.984720
Cecilia WIKSTRÖM	EPP	0.969900	0.984720
Cecilia WIKSTRÖM	GUE-NGL	0.969900	0.984720
Alexander Graf LAMBSDORFF	ALDE/ADLE	0.929530	0.963478
Alexander Graf LAMBSDORFF	ECR	0.929530	0.963478
Alexander Graf LAMBSDORFF	Greens/EFA	0.929530	0.963478
Alexander Graf LAMBSDORFF	NI	0.929530	0.963478
Alexander Graf LAMBSDORFF	S&D	0.929530	0.963478
Alexander Graf LAMBSDORFF	EFDD	0.926421	0.961806
Alexander Graf LAMBSDORFF	EPP	0.926421	0.961806
Alexander Graf LAMBSDORFF	GUE-NGL	0.926421	0.961806
Charles TANNOCK	ALDE/ADLE	0.956376	0.977702
Charles TANNOCK	ECR	0.956376	0.977702
Charles TANNOCK	Greens/EFA	0.956376	0.977702
Charles TANNOCK	NI	0.956376	0.977702
Charles TANNOCK	S&D	0.956376	0.977702
Charles TANNOCK	EFDD	0.953177	0.976027
Charles TANNOCK	EPP	0.953177	0.976027
Charles TANNOCK	GUE-NGL	0.953177	0.976027
Anneli JÄÄTTEENMÄKI	ALDE/ADLE	0.939597	0.968858
Anneli JÄÄTTEENMÄKI	ECR	0.939597	0.968858
Anneli JÄÄTTEENMÄKI	Greens/EFA	0.939597	0.968858
Anneli JÄÄTTEENMÄKI	NI	0.939597	0.968858
Anneli JÄÄTTEENMÄKI	S&D	0.939597	0.968858
Anneli JÄÄTTEENMÄKI	EFDD	0.936455	0.967185
Anneli JÄÄTTEENMÄKI	EPP	0.936455	0.967185
Anneli JÄÄTTEENMÄKI	GUE-NGL	0.936455	0.967185
Jo LEINEN	ALDE/ADLE	0.966443	0.982935
Jo LEINEN	ECR	0.966443	0.982935
Jo LEINEN	Greens/EFA	0.966443	0.982935
Jo LEINEN	NI	0.966443	0.982935
Jo LEINEN	S&D	0.966443	0.982935
Jo LEINEN	EFDD	0.963211	0.981261
Jo LEINEN	EPP	0.963211	0.981261
Jo LEINEN	GUE-NGL	0.963211	0.981261
Ilhan KYUCHYUK	ALDE/ADLE	0.902685	0.948854
Ilhan KYUCHYUK	ECR	0.902685	0.948854
Ilhan KYUCHYUK	Greens/EFA	0.902685	0.948854
Ilhan KYUCHYUK	NI	0.902685	0.948854
Ilhan KYUCHYUK	S&D	0.902685	0.948854
Ilhan KYUCHYUK	EFDD	0.899666	0.947183
Ilhan KYUCHYUK	EPP	0.899666	0.947183
Ilhan KYUCHYUK	GUE-NGL	0.899666	0.947183
Sajjad KARIM	ALDE/ADLE	0.983221	0.991540
Sajjad KARIM	ECR	0.983221	0.991540
Sajjad KARIM	Greens/EFA	0.983221	0.991540
Sajjad KARIM	NI	0.983221	0.991540
Sajjad KARIM	S&D	0.983221	0.991540
Sajjad KARIM	EFDD	0.979933	0.989865
Sajjad KARIM	EPP	0.979933	0.989865
Sajjad KARIM	GUE-NGL	0.979933	0.989865
Marian HARKIN	ALDE/ADLE	0.979866	0.989831
Marian HARKIN	ECR	0.979866	0.989831
Marian HARKIN	Greens/EFA	0.979866	0.989831
Marian HARKIN	NI	0.979866	0.989831
Marian HARKIN	S&D	0.979866	0.989831
Marian HARKIN	EFDD	0.976589	0.988156
Marian HARKIN	EPP	0.976589	0.988156
Marian HARKIN	GUE-NGL	0.976589	0.988156
Josef WEIDENHOLZER	ALDE/ADLE	0.966443	0.982935
Josef WEIDENHOLZER	ECR	0.966443	0.982935
Josef WEIDENHOLZER	Greens/EFA	0.966443	0.982935
Josef WEIDENHOLZER	NI	0.966443	0.982935
Josef WEIDENHOLZER	S&D	0.966443	0.982935
Josef WEIDENHOLZER	EFDD	0.963211	0.981261
Josef WEIDENHOLZER	EPP	0.963211	0.981261
Josef WEIDENHOLZER	GUE-NGL	0.963211	0.981261
Catherine BEARDER	ALDE/ADLE	0.973154	0.986395
Catherine BEARDER	ECR	0.973154	0.986395
Catherine BEARDER	Greens/EFA	0.973154	0.986395
Catherine BEARDER	NI	0.973154	0.986395
Catherine BEARDER	S&D	0.973154	0.986395
Catherine BEARDER	EFDD	0.969900	0.984720
Catherine BEARDER	EPP	0.969900	0.984720
Catherine BEARDER	GUE-NGL	0.969900	0.984720
Eugen FREUND	ALDE/ADLE	0.969799	0.984668
Eugen FREUND	ECR	0.969799	0.984668
Eugen FREUND	Greens/EFA	0.969799	0.984668
Eugen FREUND	NI	0.969799	0.984668
Eugen FREUND	S&D	0.969799	0.984668
Eugen FREUND	EFDD	0.966555	0.982993
Eugen FREUND	EPP	0.966555	0.982993
Eugen FREUND	GUE-NGL	0.966555	0.982993
Ana GOMES	ALDE/ADLE	0.979866	0.989831
Ana GOMES	ECR	0.979866	0.989831
Ana GOMES	Greens/EFA	0.979866	0.989831
Ana GOMES	S&D	0.979866	0.989831
Ana GOMES	EFDD	0.976589	0.988156
Ana GOMES	EPP	0.976589	0.988156
Ana GOMES	GUE-NGL	0.976589	0.988156
Ana GOMES	NI	0.973244	0.986441
Marielle de SARNEZ	ALDE/ADLE	0.929530	0.963478
Marielle de SARNEZ	ECR	0.929530	0.963478
Marielle de SARNEZ	Greens/EFA	0.929530	0.963478
Marielle de SARNEZ	NI	0.929530	0.963478
Marielle de SARNEZ	S&D	0.929530	0.963478
Marielle de SARNEZ	EFDD	0.926421	0.961806
Marielle de SARNEZ	EPP	0.926421	0.961806
Marielle de SARNEZ	GUE-NGL	0.926421	0.961806
Gianni PITTELLA	ALDE/ADLE	0.979866	0.989831
Gianni PITTELLA	Greens/EFA	0.979866	0.989831
Gianni PITTELLA	S&D	0.979866	0.989831
Gianni PITTELLA	EFDD	0.976589	0.988156
Gianni PITTELLA	EPP	0.976589	0.988156
Gianni PITTELLA	GUE-NGL	0.976589	0.988156
Gianni PITTELLA	ECR	0.973244	0.986441
Gianni PITTELLA	NI	0.973244	0.986441
Manfred WEBER	ALDE/ADLE	0.966443	0.982935
Manfred WEBER	ECR	0.966443	0.982935
Manfred WEBER	Greens/EFA	0.966443	0.982935
Manfred WEBER	NI	0.966443	0.982935
Manfred WEBER	S&D	0.966443	0.982935
Manfred WEBER	EFDD	0.963211	0.981261
Manfred WEBER	EPP	0.963211	0.981261
Manfred WEBER	GUE-NGL	0.963211	0.981261
Jan Philipp ALBRECHT	ALDE/ADLE	0.966443	0.982935
Jan Philipp ALBRECHT	ECR	0.966443	0.982935
Jan Philipp ALBRECHT	Greens/EFA	0.966443	0.982935
Jan Philipp ALBRECHT	NI	0.966443	0.982935
Jan Philipp ALBRECHT	S&D	0.966443	0.982935
Jan Philipp ALBRECHT	EFDD	0.963211	0.981261
Jan Philipp ALBRECHT	EPP	0.963211	0.981261
Jan Philipp ALBRECHT	GUE-NGL	0.963211	0.981261
Frédérique RIES	ALDE/ADLE	0.909396	0.952548
Frédérique RIES	ECR	0.909396	0.952548
Frédérique RIES	Greens/EFA	0.909396	0.952548
Frédérique RIES	NI	0.909396	0.952548
Frédérique RIES	S&D	0.909396	0.952548
Frédérique RIES	EFDD	0.906355	0.950877
Frédérique RIES	EPP	0.906355	0.950877
Frédérique RIES	GUE-NGL	0.906355	0.950877
Gerben-Jan GERBRANDY	ALDE/ADLE	0.969799	0.984668
Gerben-Jan GERBRANDY	ECR	0.969799	0.984668
Gerben-Jan GERBRANDY	Greens/EFA	0.969799	0.984668
Gerben-Jan GERBRANDY	NI	0.969799	0.984668
Gerben-Jan GERBRANDY	S&D	0.969799	0.984668
Gerben-Jan GERBRANDY	EFDD	0.966555	0.982993
Gerben-Jan GERBRANDY	EPP	0.966555	0.982993
Gerben-Jan GERBRANDY	GUE-NGL	0.966555	0.982993
Axel VOSS	ALDE/ADLE	0.899329	0.946996
Axel VOSS	ECR	0.899329	0.946996
Axel VOSS	Greens/EFA	0.899329	0.946996
Axel VOSS	NI	0.899329	0.946996
Axel VOSS	S&D	0.899329	0.946996
Axel VOSS	EFDD	0.896321	0.945326
Axel VOSS	EPP	0.896321	0.945326
Axel VOSS	GUE-NGL	0.896321	0.945326
Ingeborg GRÄSSLE	ALDE/ADLE	0.963087	0.981197
Ingeborg GRÄSSLE	ECR	0.963087	0.981197
Ingeborg GRÄSSLE	Greens/EFA	0.963087	0.981197
Ingeborg GRÄSSLE	S&D	0.963087	0.981197
Ingeborg GRÄSSLE	EFDD	0.959866	0.979522
Ingeborg GRÄSSLE	EPP	0.959866	0.979522
Ingeborg GRÄSSLE	GUE-NGL	0.959866	0.979522
Ingeborg GRÄSSLE	NI	0.956522	0.977778
Andreas SCHWAB	ALDE/ADLE	0.939597	0.968858
Andreas SCHWAB	ECR	0.939597	0.968858
Andreas SCHWAB	Greens/EFA	0.939597	0.968858
Andreas SCHWAB	NI	0.939597	0.968858
Andreas SCHWAB	S&D	0.939597	0.968858
Andreas SCHWAB	EFDD	0.936455	0.967185
Andreas SCHWAB	EPP	0.936455	0.967185
Andreas SCHWAB	GUE-NGL	0.936455	0.967185
Gérard DEPREZ	ALDE/ADLE	0.932886	0.965278
Gérard DEPREZ	ECR	0.932886	0.965278
Gérard DEPREZ	Greens/EFA	0.932886	0.965278
Gérard DEPREZ	NI	0.932886	0.965278
Gérard DEPREZ	S&D	0.932886	0.965278
Gérard DEPREZ	EFDD	0.929766	0.963605
Gérard DEPREZ	EPP	0.929766	0.963605
Gérard DEPREZ	GUE-NGL	0.929766	0.963605
Elissavet VOZEMBERG	ALDE/ADLE	0.919463	0.958042
Elissavet VOZEMBERG	ECR	0.919463	0.958042
Elissavet VOZEMBERG	Greens/EFA	0.919463	0.958042
Elissavet VOZEMBERG	NI	0.919463	0.958042
Elissavet VOZEMBERG	S&D	0.919463	0.958042
Elissavet VOZEMBERG	EFDD	0.916388	0.956370
Elissavet VOZEMBERG	EPP	0.916388	0.956370
Elissavet VOZEMBERG	GUE-NGL	0.916388	0.956370
Michel REIMON	ALDE/ADLE	0.986577	0.993243
Michel REIMON	ECR	0.986577	0.993243
Michel REIMON	Greens/EFA	0.986577	0.993243
Michel REIMON	S&D	0.986577	0.993243
Michel REIMON	EFDD	0.983278	0.991568
Michel REIMON	EPP	0.983278	0.991568
Michel REIMON	GUE-NGL	0.983278	0.991568
Michel REIMON	NI	0.979933	0.989865
Paul RÜBIG	ALDE/ADLE	0.976510	0.988115
Paul RÜBIG	ECR	0.976510	0.988115
Paul RÜBIG	Greens/EFA	0.976510	0.988115
Paul RÜBIG	NI	0.976510	0.988115
Paul RÜBIG	S&D	0.976510	0.988115
Paul RÜBIG	EFDD	0.973244	0.986441
Paul RÜBIG	EPP	0.973244	0.986441
Paul RÜBIG	GUE-NGL	0.973244	0.986441
Robert ROCHEFORT	ALDE/ADLE	0.969799	0.984668
Robert ROCHEFORT	ECR	0.969799	0.984668
Robert ROCHEFORT	Greens/EFA	0.969799	0.984668
Robert ROCHEFORT	NI	0.969799	0.984668
Robert ROCHEFORT	S&D	0.969799	0.984668
Robert ROCHEFORT	EFDD	0.966555	0.982993
Robert ROCHEFORT	EPP	0.966555	0.982993
Robert ROCHEFORT	GUE-NGL	0.966555	0.982993
Franc BOGOVIČ	ALDE/ADLE	0.929530	0.963478
Franc BOGOVIČ	ECR	0.929530	0.963478
Franc BOGOVIČ	Greens/EFA	0.929530	0.963478
Franc BOGOVIČ	NI	0.929530	0.963478
Franc BOGOVIČ	S&D	0.929530	0.963478
Franc BOGOVIČ	EFDD	0.926421	0.961806
Franc BOGOVIČ	EPP	0.926421	0.961806
Franc BOGOVIČ	GUE-NGL	0.926421	0.961806
Angélique DELAHAYE	ALDE/ADLE	0.916107	0.956217
Angélique DELAHAYE	ECR	0.916107	0.956217
Angélique DELAHAYE	Greens/EFA	0.916107	0.956217
Angélique DELAHAYE	NI	0.916107	0.956217
Angélique DELAHAYE	S&D	0.916107	0.956217
Angélique DELAHAYE	EFDD	0.913043	0.954545
Angélique DELAHAYE	EPP	0.913043	0.954545
Angélique DELAHAYE	GUE-NGL	0.913043	0.954545
Jozo RADOŠ	ALDE/ADLE	0.906040	0.950704
Jozo RADOŠ	ECR	0.906040	0.950704
Jozo RADOŠ	Greens/EFA	0.906040	0.950704
Jozo RADOŠ	NI	0.906040	0.950704
Jozo RADOŠ	S&D	0.906040	0.950704
Jozo RADOŠ	EFDD	0.903010	0.949033
Jozo RADOŠ	EPP	0.903010	0.949033
Jozo RADOŠ	GUE-NGL	0.903010	0.949033
Jörg LEICHTFRIED	ALDE/ADLE	0.966443	0.982935
Jörg LEICHTFRIED	ECR	0.966443	0.982935
Jörg LEICHTFRIED	Greens/EFA	0.966443	0.982935
Jörg LEICHTFRIED	NI	0.966443	0.982935
Jörg LEICHTFRIED	S&D	0.966443	0.982935
Jörg LEICHTFRIED	EFDD	0.963211	0.981261
Jörg LEICHTFRIED	EPP	0.963211	0.981261
Jörg LEICHTFRIED	GUE-NGL	0.963211	0.981261
Andrea COZZOLINO	ALDE/ADLE	0.906040	0.950704
Andrea COZZOLINO	ECR	0.906040	0.950704
Andrea COZZOLINO	Greens/EFA	0.906040	0.950704
Andrea COZZOLINO	NI	0.906040	0.950704
Andrea COZZOLINO	S&D	0.906040	0.950704
Andrea COZZOLINO	EFDD	0.903010	0.949033
Andrea COZZOLINO	EPP	0.903010	0.949033
Andrea COZZOLINO	GUE-NGL	0.903010	0.949033
Artis PABRIKS	ALDE/ADLE	0.966443	0.982935
Artis PABRIKS	ECR	0.966443	0.982935
Artis PABRIKS	Greens/EFA	0.966443	0.982935
Artis PABRIKS	NI	0.966443	0.982935
Artis PABRIKS	S&D	0.966443	0.982935
Artis PABRIKS	EFDD	0.963211	0.981261
Artis PABRIKS	EPP	0.963211	0.981261
Artis PABRIKS	GUE-NGL	0.963211	0.981261
Eva PAUNOVA	ALDE/ADLE	0.926174	0.961672
Eva PAUNOVA	ECR	0.926174	0.961672
Eva PAUNOVA	Greens/EFA	0.926174	0.961672
Eva PAUNOVA	NI	0.926174	0.961672
Eva PAUNOVA	S&D	0.926174	0.961672
Eva PAUNOVA	EFDD	0.923077	0.960000
Eva PAUNOVA	EPP	0.923077	0.960000
Eva PAUNOVA	GUE-NGL	0.923077	0.960000
Vicky FORD	ALDE/ADLE	0.932886	0.965278
Vicky FORD	ECR	0.932886	0.965278
Vicky FORD	Greens/EFA	0.932886	0.965278
Vicky FORD	NI	0.932886	0.965278
Vicky FORD	S&D	0.932886	0.965278
Vicky FORD	EFDD	0.929766	0.963605
Vicky FORD	EPP	0.929766	0.963605
Vicky FORD	GUE-NGL	0.929766	0.963605
Andrey KOVATCHEV	ALDE/ADLE	0.909396	0.952548
Andrey KOVATCHEV	ECR	0.909396	0.952548
Andrey KOVATCHEV	Greens/EFA	0.909396	0.952548
Andrey KOVATCHEV	NI	0.909396	0.952548
Andrey KOVATCHEV	S&D	0.909396	0.952548
Andrey KOVATCHEV	EFDD	0.906355	0.950877
Andrey KOVATCHEV	EPP	0.906355	0.950877
Andrey KOVATCHEV	GUE-NGL	0.906355	0.950877
Lambert van NISTELROOIJ	ALDE/ADLE	0.969799	0.984668
Lambert van NISTELROOIJ	ECR	0.969799	0.984668
Lambert van NISTELROOIJ	Greens/EFA	0.969799	0.984668
Lambert van NISTELROOIJ	S&D	0.969799	0.984668
Lambert van NISTELROOIJ	EFDD	0.966555	0.982993
Lambert van NISTELROOIJ	EPP	0.966555	0.982993
Lambert van NISTELROOIJ	GUE-NGL	0.966555	0.982993
Lambert van NISTELROOIJ	NI	0.963211	0.981261
Victor NEGRESCU	ALDE/ADLE	0.932886	0.965278
Victor NEGRESCU	ECR	0.932886	0.965278
Victor NEGRESCU	Greens/EFA	0.932886	0.965278
Victor NEGRESCU	NI	0.932886	0.965278
Victor NEGRESCU	S&D	0.932886	0.965278
Victor NEGRESCU	EFDD	0.929766	0.963605
Victor NEGRESCU	EPP	0.929766	0.963605
Victor NEGRESCU	GUE-NGL	0.929766	0.963605
Catherine STIHLER	ALDE/ADLE	0.959732	0.979452
Catherine STIHLER	ECR	0.959732	0.979452
Catherine STIHLER	Greens/EFA	0.959732	0.979452
Catherine STIHLER	NI	0.959732	0.979452
Catherine STIHLER	S&D	0.959732	0.979452
Catherine STIHLER	EFDD	0.956522	0.977778
Catherine STIHLER	EPP	0.956522	0.977778
Catherine STIHLER	GUE-NGL	0.956522	0.977778
Silvia COSTA	ALDE/ADLE	0.939597	0.968858
Silvia COSTA	ECR	0.939597	0.968858
Silvia COSTA	Greens/EFA	0.939597	0.968858
Silvia COSTA	NI	0.939597	0.968858
Silvia COSTA	S&D	0.939597	0.968858
Silvia COSTA	EFDD	0.936455	0.967185
Silvia COSTA	EPP	0.936455	0.967185
Silvia COSTA	GUE-NGL	0.936455	0.967185
Eduard KUKAN	ALDE/ADLE	0.966443	0.982935
Eduard KUKAN	ECR	0.966443	0.982935
Eduard KUKAN	Greens/EFA	0.966443	0.982935
Eduard KUKAN	NI	0.966443	0.982935
Eduard KUKAN	S&D	0.966443	0.982935
Eduard KUKAN	EFDD	0.963211	0.981261
Eduard KUKAN	EPP	0.963211	0.981261
Eduard KUKAN	GUE-NGL	0.963211	0.981261
Tamás DEUTSCH	ALDE/ADLE	0.835570	0.910420
Tamás DEUTSCH	ECR	0.835570	0.910420
Tamás DEUTSCH	Greens/EFA	0.835570	0.910420
Tamás DEUTSCH	NI	0.835570	0.910420
Tamás DEUTSCH	S&D	0.835570	0.910420
Tamás DEUTSCH	EFDD	0.832776	0.908759
Tamás DEUTSCH	EPP	0.832776	0.908759
Tamás DEUTSCH	GUE-NGL	0.832776	0.908759
Julia REDA	ALDE/ADLE	0.969799	0.984668
Julia REDA	ECR	0.969799	0.984668
Julia REDA	Greens/EFA	0.969799	0.984668
Julia REDA	NI	0.969799	0.984668
Julia REDA	S&D	0.969799	0.984668
Julia REDA	EFDD	0.966555	0.982993
Julia REDA	EPP	0.966555	0.982993
Julia REDA	GUE-NGL	0.966555	0.982993
Eider GARDIAZABAL RUBIAL	ALDE/ADLE	0.959732	0.979452
Eider GARDIAZABAL RUBIAL	ECR	0.959732	0.979452
Eider GARDIAZABAL RUBIAL	Greens/EFA	0.959732	0.979452
Eider GARDIAZABAL RUBIAL	NI	0.959732	0.979452
Eider GARDIAZABAL RUBIAL	S&D	0.959732	0.979452
Eider GARDIAZABAL RUBIAL	EFDD	0.956522	0.977778
Eider GARDIAZABAL RUBIAL	EPP	0.956522	0.977778
Eider GARDIAZABAL RUBIAL	GUE-NGL	0.956522	0.977778
Siegfried MUREȘAN	ALDE/ADLE	0.929530	0.963478
Siegfried MUREȘAN	ECR	0.929530	0.963478
Siegfried MUREȘAN	Greens/EFA	0.929530	0.963478
Siegfried MUREȘAN	NI	0.929530	0.963478
Siegfried MUREȘAN	S&D	0.929530	0.963478
Siegfried MUREȘAN	EFDD	0.926421	0.961806
